lng,lat
103.808689,1.297775
103.80824,1.297962
103.808241,1.297963
103.808242,1.297962
103.808418,1.298233
103.808235,1.297961
103.808243,1.297964
103.808397,1.29825
103.808418,1.298233
103.808406,1.298238
103.80842,1.298226
103.808406,1.29824
103.808397,1.29825
103.808412,1.298228
103.808406,1.29824
103.808412,1.298228
103.80842,1.298226
103.808412,1.298228
103.808397,1.29825
103.808424,1.298231
103.808406,1.298238
103.808412,1.298228
103.808705,1.297791
103.808412,1.298228
103.80824,1.297962
103.808424,1.298231
103.808242,1.297962
103.808412,1.298228
103.808235,1.297961
103.808237,1.297964
103.808243,1.297964
103.80842,1.298226
103.808397,1.29825
103.808406,1.298238
103.808406,1.29824
103.808424,1.298231
103.808412,1.298228
103.808418,1.298233
103.80842,1.298226
103.808406,1.298238
103.808406,1.29824
103.808412,1.298228
103.808424,1.298231
103.807738,1.29826
103.807559,1.298355
103.806652,1.299727
103.80919,1.298077
103.806454,1.295366
103.80727,1.299282
103.810876,1.293681
103.797322,1.304197
103.810668,1.293664
103.797797,1.305515
103.7959,1.305073
103.798183,1.303573
103.798469,1.295823
103.798986,1.295622
103.798506,1.304232
103.805046,1.297037
103.797328,1.302624
103.805109,1.297199
103.803343,1.297562
103.801207,1.299319
103.807972,1.298756
103.807912,1.298398
103.806778,1.299064
103.806304,1.299913
103.810433,1.294118
103.810759,1.293958
103.810851,1.293807
103.811017,1.294948
103.79734,1.304798
103.795982,1.30554
103.797714,1.304557
103.798184,1.304529
103.799238,1.306259
103.799189,1.306181
103.799573,1.306254
103.800536,1.306767
103.805632,1.29577
103.806051,1.294576
103.7999,1.300588
103.799408,1.300573
103.806559,1.299679
103.807756,1.29499
103.810692,1.293823
103.796434,1.304571
103.797067,1.305791
103.796581,1.303356
103.799189,1.306181
103.795169,1.305717
103.806748,1.294795
103.805862,1.29028
103.806757,1.294753
103.805416,1.290337
103.79821,1.302564
103.80559,1.290653
103.806544,1.295542
103.805932,1.291627
103.805537,1.290188
103.804246,1.297841
103.804971,1.290949
103.80577,1.2915
103.805708,1.290095
103.793027,1.306545
103.805182,1.290617
103.805896,1.290078
103.805519,1.291292
103.805277,1.290469
103.80542,1.291201
103.806018,1.295818
103.805666,1.290039
103.805061,1.290758
103.805627,1.2914
103.806229,1.291898
103.81777,1.284562
103.806058,1.29178
103.808389,1.288333
103.806928,1.28716
103.817308,1.285842
103.808393,1.288994
103.809746,1.288868
103.807642,1.287952
103.811588,1.287511
103.80901,1.289259
103.813874,1.28914
103.812552,1.287086
103.813541,1.288874
103.815035,1.289424
103.813793,1.289821
103.806917,1.286688
103.806381,1.292043
103.807884,1.288599
103.808178,1.287016
103.807241,1.287805
103.808873,1.286761
103.808868,1.288698
103.817325,1.286083
103.812518,1.286768
103.811152,1.286991
103.812961,1.288607
103.811253,1.287893
103.81425,1.288814
103.81396,1.287912
103.808036,1.286551
103.808022,1.287911
103.806968,1.287625
103.808942,1.288172
103.811886,1.286845
103.812257,1.287863
103.814088,1.288505
103.816615,1.286801
103.816,1.28698
103.816387,1.288561
103.817374,1.287887
103.819388,1.28786
103.818255,1.287888
103.818653,1.286903
103.818776,1.287338
103.820645,1.287863
103.818687,1.285435
103.821353,1.287613
103.820422,1.286079
103.822556,1.29011
103.821454,1.289733
103.823619,1.286273
103.82293,1.286829
103.814958,1.283973
103.821136,1.28375
103.805042,1.28655
103.804048,1.286902
103.803119,1.285088
103.823632,1.282887
103.816317,1.287102
103.816164,1.287406
103.815898,1.28799
103.818294,1.288438
103.818798,1.287837
103.819297,1.28678
103.818454,1.287319
103.818603,1.286024
103.818691,1.284988
103.82062,1.286927
103.821432,1.286332
103.821465,1.290376
103.821481,1.289372
103.822951,1.287357
103.824309,1.28606
103.814598,1.284056
103.815391,1.283725
103.804559,1.286413
103.804091,1.286377
103.802757,1.285596
103.803449,1.285466
103.824501,1.284913
103.817212,1.287307
103.816999,1.288369
103.819666,1.287306
103.818994,1.286163
103.820654,1.287408
103.821806,1.290643
103.822276,1.289727
103.822362,1.286395
103.816671,1.282508
103.80342,1.286096
103.815929,1.283605
103.817613,1.283112
103.817394,1.28439
103.824011,1.283542
103.816446,1.284965
103.817202,1.283932
103.817308,1.285567
103.818911,1.282557
103.817811,1.286435
103.816847,1.284544
103.816141,1.285029
103.810506,1.288876
103.816831,1.28378
103.81759,1.285258
103.819298,1.283085
103.81799,1.286771
103.816873,1.284811
103.811604,1.287171
103.816275,1.285421
103.818302,1.290355
103.817752,1.285851
103.816643,1.283462
103.809782,1.286449
103.81876,1.283401
103.811211,1.287283
103.817556,1.284914
103.816522,1.285954
103.817752,1.286109
103.810417,1.289436
103.813573,1.287585
103.817738,1.291164
103.816412,1.28314
103.817735,1.284321
103.816984,1.285077
103.81683,1.285464
103.817333,1.286702
103.810121,1.288884
103.814011,1.288195
103.815304,1.28967
103.815442,1.287957
103.821448,1.286642
103.817143,1.287151
103.821716,1.285073
103.817381,1.288331
103.823072,1.284178
103.821225,1.289041
103.823473,1.283679
103.820766,1.284164
103.816147,1.286689
103.823686,1.285106
103.816869,1.288672
103.809738,1.286452
103.821906,1.288035
103.821838,1.284342
103.822764,1.284771
103.807018,1.286933
103.816812,1.287936
103.819078,1.287289
103.822464,1.288967
103.804842,1.286103
103.823805,1.284401
103.815341,1.289067
103.816377,1.28794
103.818666,1.286564
103.821846,1.285617
103.823154,1.282984
103.823632,1.283339
103.816013,1.288399
103.821656,1.286961
103.823308,1.28522
103.822537,1.282839
103.815376,1.28432
103.82092,1.283498
103.823236,1.284685
103.821364,1.288153
103.822978,1.284691
103.806317,1.287044
103.822123,1.287398
103.809939,1.287052
103.816365,1.288896
103.809608,1.286603
103.816052,1.288766
103.821598,1.286315
103.817941,1.290605
103.815984,1.290561
103.817147,1.290998
103.818724,1.289168
103.818374,1.290924
103.816884,1.290998
103.819069,1.290857
103.817811,1.290991
103.815659,1.290586
103.818906,1.289913
103.818887,1.289595
103.818886,1.289921
103.814614,1.286942
103.820854,1.290188
103.820655,1.293966
103.81639,1.286219
103.817393,1.291817
103.817334,1.292005
103.818724,1.289168
103.820495,1.290532
103.819045,1.288153
103.823696,1.292193
103.824069,1.29137
103.820092,1.288322
103.816879,1.289632
103.815164,1.285837
103.817891,1.291964
103.819627,1.288338
103.815954,1.290931
103.8204,1.293181
103.81834,1.291735
103.819431,1.293198
103.819848,1.293207
103.813,1.285828
103.819673,1.293341
103.814934,1.291141
103.820231,1.293123
103.810929,1.28654
103.813644,1.290256
103.81481,1.290114
103.812514,1.291189
103.813165,1.29029
103.810384,1.290522
103.811834,1.29041
103.812952,1.289848
103.809186,1.290754
103.812221,1.29006
103.812577,1.28935
103.811599,1.289536
103.81182,1.290139
103.818615,1.294435
103.81892,1.294382
103.820081,1.293215
103.818013,1.294381
103.810614,1.286389
103.820098,1.293215
103.820215,1.293081
103.814518,1.290193
103.811313,1.286296
103.813234,1.290882
103.814338,1.291264
103.811279,1.290549
103.812927,1.290385
103.811108,1.291321
103.811517,1.290356
103.812552,1.289951
103.8118,1.291385
103.811705,1.289512
103.812424,1.289375
103.818681,1.294508
103.811658,1.289567
103.818761,1.294347
103.818511,1.294055
103.810507,1.284289
103.807967,1.285812
103.807933,1.285296
103.818602,1.294044
103.807857,1.284437
103.81152,1.284312
103.809397,1.284538
103.808475,1.285068
103.810413,1.285809
103.808884,1.285326
103.81009,1.28566
103.807857,1.284437
103.82029,1.293115
103.809421,1.284682
103.814702,1.289659
103.809658,1.285203
103.815114,1.28988
103.810879,1.285199
103.81403,1.290216
103.81164,1.28413
103.812581,1.290365
103.808446,1.284626
103.810287,1.291132
103.807931,1.284725
103.812793,1.289297
103.809421,1.284301
103.812207,1.289429
103.811221,1.290146
103.818556,1.29437
103.818896,1.294016
103.811287,1.284195
103.810067,1.285292
103.808082,1.285699
103.809658,1.285203
103.807871,1.284872
103.80894,1.285392
103.808907,1.284972
103.809242,1.285692
103.80943,1.284811
103.808625,1.285875
103.809658,1.285203
103.818309,1.28357
103.809571,1.285389
103.809377,1.285254
103.808574,1.285263
103.807983,1.284868
103.808888,1.285764
103.808787,1.285985
103.821499,1.282681
103.821771,1.282181
103.809678,1.284713
103.815063,1.284473
103.808469,1.284953
103.812889,1.28508
103.808404,1.284818
103.808907,1.284459
103.808933,1.285331
103.81865,1.284207
103.815899,1.28536
103.809745,1.288277
103.809402,1.284428
103.809871,1.285549
103.809658,1.285203
103.809523,1.285729
103.808695,1.285489
103.812838,1.285052
103.81654,1.284046
103.806856,1.285989
103.819118,1.283883
103.820438,1.285783
103.820384,1.281375
103.819567,1.280729
103.823603,1.289778
103.809189,1.28586
103.812639,1.28413
103.812245,1.2891
103.811675,1.289257
103.806061,1.284443
103.804323,1.285271
103.814568,1.284526
103.817326,1.282087
103.817201,1.282766
103.819821,1.291454
103.819169,1.291348
103.813328,1.291322
103.810329,1.291653
103.807551,1.290242
103.808483,1.292727
103.806559,1.290247
103.805023,1.29032
103.804918,1.289682
103.818262,1.29111
103.82855,1.292093
103.829511,1.286413
103.829365,1.275985
103.828133,1.287892
103.826903,1.288167
103.827338,1.289138
103.83149,1.284225
103.827005,1.289636
103.834094,1.284544
103.833125,1.284394
103.833138,1.283211
103.832705,1.284059
103.832148,1.282489
103.831141,1.282772
103.833177,1.291805
103.832963,1.28972
103.824798,1.280676
103.826805,1.279883
103.826522,1.28149
103.828591,1.282717
103.829434,1.282634
103.828128,1.280348
103.827616,1.27844
103.828578,1.277199
103.830682,1.277874
103.827335,1.280683
103.826416,1.291768
103.830379,1.286132
103.832539,1.285454
103.825506,1.282515
103.83096,1.28486
103.830978,1.284027
103.829282,1.289398
103.831448,1.283391
103.825529,1.279876
103.82793,1.283304
103.82929,1.281
103.832232,1.286141
103.828644,1.286975
103.830372,1.276819
103.826192,1.283144
103.826288,1.28977
103.825949,1.281971
103.828467,1.280989
103.828994,1.286975
103.833147,1.285604
103.829932,1.276273
103.830362,1.285676
103.8298,1.289494
103.829214,1.282426
103.831198,1.286751
103.826774,1.285649
103.82533,1.28376
103.831701,1.288599
103.830107,1.281117
103.826742,1.285168
103.830773,1.28698
103.839003,1.287345
103.829955,1.284359
103.830411,1.282275
103.830411,1.282275
103.830411,1.282275
103.830411,1.282275
103.830298,1.282406
103.830396,1.282356
103.830373,1.282388
103.830144,1.2827
103.830438,1.282659
103.830114,1.282648
103.830064,1.282732
103.830043,1.282791
103.829961,1.282907
103.829951,1.282857
103.830038,1.284808
103.833931,1.28487
103.833806,1.284929
103.833646,1.285105
103.834199,1.28502
103.830473,1.275322
103.831285,1.275881
103.83128,1.276589
103.838492,1.28034
103.840879,1.282981
103.842001,1.287151
103.83521,1.283582
103.83521,1.283582
103.834982,1.284639
103.834896,1.284819
103.834957,1.284611
103.834924,1.284669
103.834874,1.28477
103.834849,1.284812
103.834832,1.284854
103.834824,1.284929
103.83479,1.284963
103.834765,1.285013
103.834749,1.285064
103.834724,1.285114
103.834657,1.28529
103.834606,1.285549
103.834554,1.285644
103.834498,1.285668
103.834486,1.285773
103.834398,1.285752
103.833982,1.289071
103.837101,1.2826
103.831149,1.280352
103.831149,1.280352
103.831149,1.280352
103.832507,1.280415
103.825975,1.289999
103.825313,1.288782
103.822053,1.280891
103.823003,1.280336
103.829381,1.28508
103.829381,1.285029
103.82939,1.284987
103.829381,1.284937
103.829381,1.28487
103.829398,1.284819
103.82939,1.284794
103.82939,1.284744
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828583,1.284052
103.828583,1.284052
103.828583,1.284052
103.828166,1.284194
103.828166,1.284194
103.828166,1.284194
103.825505,1.283408
103.829052,1.285064
103.825021,1.283768
103.829721,1.285198
103.830005,1.284224
103.815518,1.284353
103.805492,1.286301
103.813567,1.290049
103.819654,1.285404
103.8201,1.281694
103.819905,1.280217
103.812304,1.288542
103.811458,1.288733
103.811537,1.289208
103.805456,1.284488
103.804157,1.28494
103.813811,1.284498
103.817276,1.282254
103.817042,1.282775
103.818623,1.291075
103.815759,1.291153
103.81252,1.29167
103.809678,1.291951
103.807274,1.289636
103.808809,1.29248
103.80563,1.28897
103.804598,1.290683
103.804918,1.289191
103.822507,1.290491
103.827277,1.291703
103.829994,1.27653
103.828658,1.288478
103.830745,1.288856
103.830952,1.285092
103.831464,1.284672
103.826297,1.28833
103.841885,1.287537
103.833872,1.284363
103.833044,1.284286
103.832839,1.283727
103.832438,1.284148
103.831755,1.283134
103.832754,1.282489
103.833519,1.291487
103.833297,1.288255
103.824286,1.280277
103.82643,1.280224
103.826693,1.281834
103.828967,1.283385
103.82918,1.281967
103.828337,1.279056
103.826906,1.278197
103.828041,1.276967
103.831083,1.277359
103.831182,1.29009
103.838038,1.287884
103.832573,1.287456
103.832096,1.285394
103.824627,1.282623
103.830422,1.284877
103.830423,1.284087
103.829316,1.290064
103.827486,1.29129
103.825228,1.280431
103.828255,1.282674
103.828757,1.28077
103.8311,1.28759
103.839226,1.287077
103.830986,1.288151
103.829319,1.276958
103.828733,1.289829
103.827483,1.281109
103.839548,1.288568
103.838717,1.286781
103.832505,1.285695
103.826819,1.28479
103.829052,1.276522
103.830901,1.283537
103.829931,1.28168
103.829995,1.286536
103.82635,1.285288
103.830729,1.285634
103.829816,1.289452
103.83332,1.286953
103.825722,1.285463
103.82967,1.287083
103.824953,1.282169
103.829746,1.284385
103.830411,1.282275
103.830411,1.282275
103.830411,1.282275
103.830351,1.282416
103.830298,1.282406
103.830396,1.282356
103.830373,1.282388
103.830044,1.282749
103.830412,1.282328
103.830114,1.282648
103.830064,1.282732
103.830043,1.282791
103.829951,1.282857
103.897319,1.393156
103.828335,1.285616
103.834017,1.284784
103.833802,1.284892
103.828118,1.285633
103.834803,1.283875
103.830264,1.275579
103.833566,1.282656
103.834281,1.285549
103.838554,1.279764
103.841448,1.285059
103.839886,1.283273
103.83521,1.283582
103.83521,1.283582
103.834947,1.284725
103.834871,1.284897
103.834957,1.284611
103.834891,1.284711
103.834874,1.28477
103.834849,1.284812
103.834832,1.284854
103.834824,1.284929
103.83479,1.284963
103.834765,1.285013
103.834749,1.285064
103.83469,1.285206
103.834657,1.28529
103.834588,1.285584
103.834537,1.285678
103.834498,1.285668
103.834486,1.285773
103.834608,1.286817
103.834922,1.285369
103.836508,1.284424
103.831149,1.280352
103.831149,1.280352
103.831507,1.280154
103.832916,1.280129
103.825942,1.289999
103.825297,1.288262
103.822474,1.281702
103.829335,1.285096
103.829381,1.28508
103.829381,1.285029
103.82939,1.284987
103.829373,1.284895
103.829381,1.28487
103.829398,1.284819
103.82939,1.284794
103.82939,1.284744
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828583,1.284052
103.828583,1.284052
103.828583,1.284052
103.828583,1.284052
103.828166,1.284194
103.828166,1.284194
103.828166,1.284194
103.825438,1.283441
103.825188,1.283567
103.828932,1.285005
103.827446,1.28284
103.823278,1.280836
103.806947,1.285764
103.811902,1.288362
103.821483,1.281727
103.818891,1.28119
103.820615,1.280233
103.812476,1.289068
103.811337,1.288418
103.823393,1.285941
103.804974,1.285639
103.805722,1.285634
103.817869,1.281975
103.817142,1.282858
103.816685,1.292844
103.819576,1.290493
103.813917,1.291303
103.811833,1.291573
103.806461,1.288559
103.807515,1.291357
103.805551,1.289681
103.80427,1.288433
103.801113,1.286575
103.805392,1.287497
103.827008,1.283439
103.829123,1.288288
103.828469,1.288153
103.828389,1.287411
103.830397,1.285084
103.83096,1.28468
103.826092,1.289086
103.841375,1.287735
103.833093,1.284721
103.833522,1.283882
103.833212,1.283613
103.832378,1.283546
103.830662,1.283676
103.832021,1.285187
103.83384,1.290762
103.832466,1.288653
103.825854,1.279042
103.82571,1.280237
103.827808,1.281854
103.828085,1.284056
103.828816,1.281191
103.827548,1.27893
103.82694,1.278991
103.830151,1.277245
103.831613,1.27735
103.82802,1.291746
103.830985,1.286106
103.832107,1.287945
103.83166,1.285419
103.832094,1.288229
103.830978,1.284448
103.828683,1.28946
103.828328,1.290206
103.832726,1.284902
103.825616,1.281551
103.829414,1.282888
103.83294,1.28615
103.837526,1.287676
103.832688,1.287851
103.829586,1.276384
103.826368,1.289102
103.827666,1.290999
103.829756,1.282678
103.827217,1.284001
103.83802,1.286857
103.832087,1.285746
103.829435,1.276838
103.829816,1.289057
103.827914,1.281405
103.833121,1.286544
103.829036,1.286388
103.828341,1.288763
103.827884,1.288231
103.826778,1.282452
103.830686,1.28657
103.825634,1.283102
103.825246,1.28269
103.829921,1.285501
103.833348,1.28989
103.830411,1.282275
103.830411,1.282275
103.830411,1.282275
103.830351,1.282416
103.830298,1.282406
103.830373,1.282388
103.830144,1.2827
103.830044,1.282749
103.830412,1.282328
103.830114,1.282648
103.830043,1.282791
103.829961,1.282907
103.829951,1.282857
103.897344,1.393097
103.833953,1.284748
103.833129,1.283804
103.833765,1.284954
103.826749,1.286242
103.836894,1.28119
103.83034,1.275818
103.828962,1.277727
103.832223,1.285067
103.830986,1.282066
103.841903,1.285006
103.838528,1.281692
103.83521,1.283582
103.835038,1.284327
103.835329,1.284859
103.834957,1.284611
103.834924,1.284669
103.834891,1.284711
103.834874,1.28477
103.83525,1.285265
103.835924,1.285923
103.834824,1.284929
103.834765,1.285013
103.834749,1.285064
103.834724,1.285114
103.83469,1.285206
103.834657,1.28529
103.834571,1.285618
103.834502,1.285713
103.834498,1.285668
103.834398,1.285752
103.834692,1.287168
103.836811,1.282017
103.831149,1.280352
103.831149,1.280352
103.831149,1.280352
103.833029,1.280212
103.832804,1.280369
103.825909,1.289991
103.821348,1.280002
103.821959,1.280107
103.829335,1.285096
103.829381,1.28508
103.82939,1.284987
103.829381,1.284937
103.829373,1.284895
103.829381,1.28487
103.82939,1.284794
103.82939,1.284744
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828583,1.284052
103.828583,1.284052
103.828583,1.284052
103.828166,1.284194
103.828166,1.284194
103.828166,1.284194
103.827247,1.282564
103.825313,1.2835
103.825121,1.283685
103.829161,1.284487
103.830046,1.284182
103.81179,1.285139
103.812123,1.288317
103.820535,1.281
103.819258,1.28098
103.823359,1.289692
103.811667,1.288663
103.811982,1.289163
103.823745,1.285874
103.804698,1.285363
103.805054,1.285801
103.817757,1.282358
103.817226,1.282917
103.825109,1.29101
103.818742,1.290937
103.813105,1.29158
103.811141,1.291759
103.808648,1.291106
103.809093,1.292792
103.806836,1.290585
103.805304,1.289993
103.804365,1.289109
103.806134,1.288047
103.805479,1.28722
103.838936,1.287706
103.828741,1.288777
103.830764,1.285376
103.831472,1.28511
103.827151,1.288614
103.826521,1.288937
103.830423,1.284259
103.841128,1.287429
103.833433,1.284103
103.833633,1.283598
103.832802,1.284139
103.832583,1.282825
103.830722,1.282463
103.832631,1.290558
103.833659,1.290212
103.824251,1.281051
103.825961,1.279432
103.826369,1.28118
103.828,1.28292
103.828087,1.283684
103.829402,1.280497
103.827044,1.278679
103.829499,1.27809
103.830434,1.277539
103.83145,1.277204
103.839411,1.288293
103.831915,1.28755
103.832983,1.285523
103.831233,1.285367
103.831464,1.284886
103.831439,1.284001
103.828979,1.28942
103.828191,1.290122
103.824264,1.280758
103.827352,1.281468
103.829606,1.282082
103.832062,1.287301
103.839368,1.287528
103.838114,1.286471
103.826246,1.28369
103.82697,1.289015
103.830303,1.283537
103.830048,1.281856
103.827237,1.283096
103.831543,1.288039
103.825675,1.28515
103.824529,1.282155
103.829684,1.290197
103.828207,1.283149
103.832571,1.286673
103.833135,1.287738
103.831199,1.28566
103.829192,1.276364
103.827928,1.282
103.830439,1.286965
103.832913,1.286905
103.832855,1.286556
103.829913,1.285073
103.837046,1.286598
103.830411,1.282275
103.830411,1.282275
103.830411,1.282275
103.830351,1.282416
103.830396,1.282356
103.830373,1.282388
103.830144,1.2827
103.830044,1.282749
103.830412,1.282328
103.830064,1.282732
103.830043,1.282791
103.829961,1.282907
103.829951,1.282857
103.822441,1.28129
103.833931,1.28487
103.833129,1.283804
103.833604,1.285132
103.827005,1.286466
103.836253,1.280551
103.830604,1.275856
103.829445,1.277785
103.838488,1.280511
103.831729,1.282201
103.841904,1.285429
103.839311,1.281444
103.83521,1.283582
103.834982,1.284639
103.834896,1.284819
103.834957,1.284611
103.834924,1.284669
103.834891,1.284711
103.834849,1.284812
103.834832,1.284854
103.835563,1.285995
103.83479,1.284963
103.834765,1.285013
103.834749,1.285064
103.834724,1.285114
103.83469,1.285206
103.834606,1.285549
103.834571,1.285618
103.834502,1.285713
103.834486,1.285773
103.834398,1.285752
103.8341,1.287668
103.834922,1.285369
103.831149,1.280352
103.831149,1.280352
103.831149,1.280352
103.833012,1.280103
103.825942,1.290125
103.825925,1.289999
103.823277,1.281246
103.823127,1.281465
103.829335,1.285096
103.829381,1.285029
103.82939,1.284987
103.829381,1.284937
103.829373,1.284895
103.829398,1.284819
103.82939,1.284794
103.82939,1.284744
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828583,1.284052
103.828583,1.284052
103.828583,1.284052
103.828166,1.284194
103.828166,1.284194
103.828166,1.284194
103.825572,1.283366
103.825246,1.283534
103.825096,1.283743
103.829734,1.284896
103.830055,1.284182
103.82036,1.28273
103.819451,1.2819
103.820342,1.279863
103.812644,1.289023
103.812081,1.289157
103.821793,1.28351
103.805673,1.285411
103.805917,1.286157
103.814301,1.283463
103.817276,1.282825
103.815355,1.283062
103.818606,1.291007
103.814257,1.29159
103.81224,1.291605
103.809073,1.29217
103.806771,1.289283
103.807565,1.291414
103.805335,1.289016
103.804291,1.289935
103.802538,1.284778
103.80801,1.290573
103.827515,1.292213
103.830305,1.276361
103.825972,1.283777
103.828159,1.287686
103.827014,1.28839
103.82645,1.289358
103.830978,1.284216
103.841597,1.287289
103.833436,1.284913
103.83342,1.283787
103.833127,1.283549
103.832105,1.284002
103.826909,1.291065
103.833488,1.283066
103.833732,1.2911
103.83277,1.288554
103.824785,1.279862
103.82598,1.279966
103.826299,1.282021
103.828961,1.283817
103.828983,1.281633
103.827266,1.279643
103.82621,1.278372
103.829917,1.277768
103.830716,1.276851
103.840019,1.288119
103.831291,1.287696
103.829139,1.286137
103.829627,1.288048
103.830345,1.285341
103.831473,1.28444
103.827445,1.289937
103.828983,1.290095
103.828531,1.291004
103.827075,1.28196
103.828823,1.283023
103.827035,1.279385
103.831634,1.286158
103.837917,1.287235
103.829269,1.287801
103.828968,1.276686
103.829241,1.289628
103.82753,1.283631
103.838849,1.28819
103.829465,1.286178
103.826392,1.28558
103.82966,1.276618
103.828602,1.27657
103.826282,1.282281
103.828886,1.280342
103.829219,1.286891
103.825847,1.285632
103.824788,1.2831
103.828238,1.291266
103.831813,1.286579
103.831634,1.285668
103.826529,1.284858
103.829713,1.2854
103.833286,1.290661
103.830411,1.282275
103.830411,1.282275
103.830411,1.282275
103.830351,1.282416
103.830298,1.282406
103.830396,1.282356
103.830144,1.2827
103.830044,1.282749
103.830412,1.282328
103.830114,1.282648
103.830064,1.282732
103.829961,1.282907
103.829951,1.282857
103.89736,1.393097
103.828205,1.285641
103.834017,1.284784
103.833783,1.28492
103.827999,1.286387
103.835936,1.280856
103.830298,1.275835
103.829552,1.277694
103.834025,1.285816
103.838058,1.279321
103.840941,1.285054
103.83953,1.282924
103.83521,1.283582
103.835836,1.284201
103.834947,1.284725
103.834871,1.284897
103.834924,1.284669
103.834891,1.284711
103.834874,1.28477
103.834849,1.284812
103.834832,1.284854
103.834824,1.284929
103.83479,1.284963
103.834682,1.285403
103.834724,1.285114
103.83469,1.285206
103.834657,1.28529
103.834588,1.285584
103.834502,1.285713
103.834498,1.285668
103.834398,1.285752
103.834692,1.287168
103.835299,1.287331
103.836237,1.284095
103.831149,1.280352
103.831149,1.280352
103.83326,1.280071
103.832565,1.280934
103.825925,1.290024
103.826225,1.289948
103.821466,1.281011
103.829335,1.285096
103.829381,1.28508
103.829381,1.285029
103.829381,1.284937
103.829373,1.284895
103.829381,1.28487
103.829398,1.284819
103.82939,1.284794
103.82939,1.284744
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828698,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828869,1.284773
103.828583,1.284052
103.828583,1.284052
103.828583,1.284052
103.828166,1.284194
103.828166,1.284194
103.828166,1.284194
103.828166,1.284194
103.828805,1.284499
103.825371,1.283466
103.825113,1.283601
103.828483,1.28476
103.830063,1.28419
103.836907,1.277078
103.836907,1.277078
103.836845,1.277081
103.836845,1.277081
103.836909,1.277173
103.836849,1.277166
103.836849,1.277166
103.836909,1.277173
103.83681,1.277113
103.83681,1.277113
103.836781,1.27708
103.836513,1.276985
103.836705,1.277063
103.836601,1.277033
103.836557,1.277058
103.836781,1.27708
103.836513,1.276985
103.836601,1.277033
103.836766,1.277086
103.836653,1.277046
103.836531,1.277039
103.836763,1.277141
103.83665,1.277125
103.836511,1.277078
103.836525,1.277005
103.836501,1.276951
103.836525,1.277005
103.836501,1.276951
103.836399,1.276957
103.836366,1.276845
103.836366,1.276845
103.83624,1.276676
103.836317,1.276778
103.836508,1.276989
103.836508,1.276989
103.836372,1.276863
103.836372,1.276863
103.836276,1.276726
103.836276,1.276726
103.836366,1.276845
103.83624,1.276676
103.836317,1.276778
103.836069,1.276545
103.836138,1.27671
103.835828,1.276396
103.83592,1.276485
103.835631,1.276213
103.835712,1.276235
103.835402,1.291245
103.835589,1.276115
103.836273,1.276792
103.838157,1.287521
103.836014,1.276538
103.835821,1.276336
103.835631,1.276213
103.835348,1.291317
103.836201,1.27673
103.835992,1.276505
103.835767,1.276334
103.835586,1.276193
103.835582,1.291284
103.836113,1.276601
103.835882,1.276419
103.835638,1.276292
103.835505,1.276091
103.827675,1.285376
103.825205,1.281729
103.826021,1.284274
103.830763,1.278902
103.827727,1.28459
103.829509,1.28757
103.832587,1.277035
103.830178,1.290029
103.830092,1.288135
103.8354,1.278134
103.830414,1.289731
103.836718,1.288283
103.835636,1.277816
103.832483,1.289811
103.837362,1.288386
103.827936,1.284932
103.832706,1.289671
103.832269,1.277268
103.828259,1.285392
103.833918,1.277331
103.826218,1.284514
103.830088,1.289387
103.829105,1.278537
103.83652,1.279472
103.826307,1.287592
103.838122,1.288504
103.834621,1.279943
103.833255,1.28925
103.830054,1.288816
103.836499,1.287563
103.831861,1.289856
103.82873,1.285414
103.832329,1.276951
103.828113,1.279346
103.827804,1.287135
103.835954,1.278864
103.836576,1.289331
103.836475,1.287533
103.831504,1.290024
103.832068,1.289252
103.827965,1.289152
103.830873,1.289449
103.827868,1.289195
103.827965,1.289152
103.827817,1.289218
103.827914,1.289177
103.827701,1.289269
103.827817,1.289218
103.827591,1.289313
103.827701,1.289269
103.827534,1.289337
103.827645,1.289292
103.827446,1.289375
103.827534,1.289337
103.827361,1.289416
103.827446,1.289375
103.828001,1.289135
103.827401,1.289395
103.827914,1.289177
103.828001,1.289135
103.827868,1.289195
103.827761,1.289244
103.827965,1.289152
103.827645,1.289292
103.827868,1.289195
103.827591,1.289313
103.827761,1.289244
103.827498,1.289353
103.827701,1.289269
103.827401,1.289395
103.827591,1.289313
103.827361,1.289416
103.827498,1.289353
103.828001,1.289135
103.827446,1.289375
103.827914,1.289177
103.827361,1.289416
103.827817,1.289218
103.827387,1.28939
